fieldType,name,productImageUrl,sku,ribbon,price,visible,discountMode,discountValue,cost,digital file,collection,category,color,fieldType
Product,Bauhaus 1919 II,1799ca_5322a6e36f7d4fb6abd5c2d318cda30d~mv2.jpg;1799ca_04f32f5aa7dd4d72bb3cf644a0fe0dd7~mv2.jpg;1799ca_7edd32352ce04e94ad3c75df25b735a5~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Gucci Style,1799ca_42cc6870558d4562aa1105ab3d0cf8dc~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Route 66,1799ca_0b9e0b14c46041e88617a22298ca37ed~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Three Shapes,1799ca_047c5554ef48498f919f012eb9a1d9e1~mv2.jpg;1799ca_71c0e2c6e46a40b291697acb579c386e~mv2.jpg;1799ca_e8c6b6f427cc4b3188dbb17d23ec919d~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Cadillac Dashboard,1799ca_4be6f3ab643749b1ad94114b05527c6f~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Ciao Bella II,1799ca_47b2bb5d17444ee09b51cde7339e8f2f~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,La Scogliera Beach Club,1799ca_2ce264ee5e834a3686a8b92c5f8d5459~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Maya Beach,1799ca_a779b1d2ef2541c2b7f68f49088b1e3e~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Latvia,1799ca_ce073b3462e64832905d60d40439d968~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Palm Trees,1799ca_f8ba4c6249d64cd8bb41c8fa598ce9b1~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Tan Line,1799ca_c031598bac34496aae10e9aa304b26fb~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Yacht Life,1799ca_28ddd5fd6e5e4a7fa2531475256541c5~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Orange Beach,1799ca_3c57200bac4d44b09e702522eb9886df~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Baby III,1799ca_24282a3c396d496886c0a297de76a4f4~mv2.jpg;1799ca_cc758563168544389c03abe692850788~mv2.jpg;1799ca_4ac5e713dc4147ea80d645bba899eb7d~mv2.jpg,,,,TRUE,PERCENT,,,TRUE,,,,
Product,Baby's Feet,1799ca_ed692da4c203403ab0ecc75fe5b48d55~mv2.jpg;1799ca_ad13113c54cd434fbf211c119097db31~mv2.jpg;1799ca_1b8667f907674d1db07a44a8e101e280~mv2.jpg,,,,TRUE,PERCENT,,,TRUE,,,,
Product,Baby II,1799ca_fa5723963d014b5ab9ee15eb955fcf6a~mv2.jpg;1799ca_3a90738f421b41449d4fdd6e840b74ca~mv2.jpg;1799ca_d7a204323ed94078adfa46e5ad329f11~mv2.jpg,,,,TRUE,PERCENT,,,TRUE,,,,
Product,Baby I,1799ca_f171de8286ca4e149235e40aa19bfbdc~mv2.jpg;1799ca_1864f3078e0d4e8f9b04923ad41292b7~mv2.jpg;1799ca_de8194b9df274974a9f14d09cbcb97fd~mv2.jpg,,,,TRUE,PERCENT,,,TRUE,,,,
Product,Love & Names,1799ca_b3189ba01e714c6aa0f06848cd1c9a4f~mv2.jpg;1799ca_52a3b46f92334bca9aae630a06512485~mv2.jpg;1799ca_bec1d8ab45c44793bf45a23c1035c1ec~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,XO,1799ca_ef99264254c04f529f12ae58a9fd480a~mv2.jpg;1799ca_026e876a645e46208b4d23455f07ac1d~mv2.jpg;1799ca_ee066cafa9694d2b912440c403e2edfc~mv2.jpg,,,,TRUE,PERCENT,,,TRUE,,,,
Product,Where there's love there's life,1799ca_9ee2a0f080fe48e98d7720d40c006502~mv2.jpg;1799ca_7780cffabf7f42fabdae973f67b1da21~mv2.jpg;1799ca_2cb6ce20bb0941d69038244f73ca7a4b~mv2.jpg,,,,TRUE,PERCENT,,,TRUE,,,,
Product,Two Cats,1799ca_8d922ad873a445eab9c0bf04dc5b10b5~mv2.jpg;1799ca_d9d9288a584d49cb864c2a2d92a9ea98~mv2.jpg;1799ca_01d687e06a9b416a8fc3d1ec81c34bb1~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Llama,1799ca_949e43b6e61d42d3aa3024f71e0255e8~mv2.jpg;1799ca_db4619430f1f479da20e5e2e2de20800~mv2.jpg;1799ca_22c849993392452985e504e02b4790fc~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Gallery No. 31,1799ca_320273e7787f43c39806625b01d729b0~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Gallery No. 29,1799ca_119bc55c469647b5afd83fda3f667db3~mv2.jpg,,,,FALSE,PERCENT,,,,,,,
Product,Gallery No. 32,1799ca_ced907c049974c94af63cd0231ba274e~mv2.jpg,,,,FALSE,PERCENT,,,,,,,
Product,Gallery No. 30,1799ca_84e000c32346471e8face3323e20bd44~mv2.jpg,,,,FALSE,PERCENT,,,,,,,
Product,"Flower Market, Stockholm",1799ca_51ab1df6180a49c4a9f73ecba7a867b7~mv2.jpg;1799ca_5630f1f0131c436c90c91aa220080510~mv2.jpg;1799ca_f5141933c0424977bdc11adec089af00~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,You are my sunshine II,1799ca_9c71af3d82194ddb9c24fabb64ab988b~mv2.jpg;1799ca_f2f897c516594eaf8593f20cc87e029b~mv2.jpg;1799ca_3a66fb03e2cc4db4b431e9fb8d6f78a8~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,To the moon...,1799ca_10cfe8237f5e4b92a79eb41f8219d47a~mv2.jpg;1799ca_df6e472e623445c2a2048ca89d33ca64~mv2.jpg;1799ca_25b26155a232494481ad1cc8f9bd2f90~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,You Are My Sunshine,1799ca_6576cd5f2623491b9f3b7fdb383fa02a~mv2.jpg;1799ca_7163b21879d24d2c8f9b1f31f0b7d0ac~mv2.jpg;1799ca_b34e98da28a1492fa7edab5f240b24d5~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Light Rainbow,1799ca_6a2210bfa68c4de599aee5ae3fe00723~mv2.jpg;1799ca_8358fa05e05b4501bbedcc57e4e148cc~mv2.jpg;1799ca_24d6077826fe4ede9734d4aeb7964d74~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Adam,1799ca_87ecc495701e41e28f64d9b83877a32d~mv2.jpg;1799ca_e669fa847a024410828fe6ab7889021b~mv2.jpg;1799ca_5afece69fc8246c989e9f0ad2d1e7859~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Sunshine,1799ca_f25bd6d91c8c4b948ce7e3e03a30695d~mv2.jpg;1799ca_e0ad7ffbe5824864b14aff017b9e24df~mv2.jpg;1799ca_839828b43301432d963a8bbfd039f430~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Brownish Moon,1799ca_4e204341f0034098b332d59d62641b3a~mv2.jpg;1799ca_ef15b7c13a0548a69e4ce69599c3f9f0~mv2.jpg;1799ca_4ff2df1630e3429789039e6e1790c4f1~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,To The Moon And Back,1799ca_8d65a7486147416f904322d9a39e9b80~mv2.jpg;1799ca_67559fd25b144dafafae2a2ae38411b1~mv2.jpg;1799ca_e9fab10a9a7e41ed83f7a0adf4fbe4c6~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Brownish Rainbow,1799ca_8025b355f816477285598cb98a9c7b16~mv2.jpg;1799ca_e771f91317c243b1a20509ee171fdbbf~mv2.jpg;1799ca_ebb7648f32d74fb2bf1b8523b437c5df~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Kid Name,1799ca_306747095e49448ab29a4c8a923358f1~mv2.jpg;1799ca_03d089e45c8442d28f25564c5842bc5a~mv2.jpg;1799ca_7b936c6622d7418780e5d733dc82a3ec~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Kid Name,1799ca_3fdd5c265bb641a9a2ba18a1dc362357~mv2.jpg;1799ca_151a6740ebed41989d681d3ac9ba0087~mv2.jpg;1799ca_45365c22752c41d9829c0df0a1cf5845~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Abstract Lines II,1799ca_6f62be58b9c742ca946daead6a2b1fc2~mv2.jpg;1799ca_a96710fc1a584f42bec0de89d3341c43~mv2.jpg;1799ca_d74e8540c2e44e45993a89ef236d2099~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Abstract Lines,1799ca_3e924a37d17847149b30d11e3fbac04a~mv2.jpg;1799ca_df0fdde3fd0c45a88e442bcf2d2b7923~mv2.jpg;1799ca_7b8ece6deeeb42398257f263e1f06688~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Be Kind To Your Mind,1799ca_fba95f32667c4b4f91c5a3b1aee5e025~mv2.jpg;1799ca_7bf1aab8d60c49c18676956c69c30054~mv2.jpg;1799ca_4545d552926d490ba50fe9c9d7bc7b3d~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,You Name It,1799ca_7e8a6eb0b3ef40aa8a72feeba56f0302~mv2.jpg;1799ca_809667ae4ccf42a9abed23fc2b881e2f~mv2.jpg;1799ca_556d33be41bb426a9ea1815c41104529~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Bless this House,1799ca_bcb9882b5f0a43b09ca408292673e76a~mv2.jpg;1799ca_ebd0f36462ba40cdb375f36a79d92f33~mv2.jpg;1799ca_a9d66994beb44c2f9c4d04fcbbaeb02e~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Winter Branch II,1799ca_fabfeabd7b594bb7a771040063fa89ac~mv2.jpg;1799ca_e64a827bbcca48fd8f997fba75d28a66~mv2.jpg;1799ca_8df35b97648f46e391f3cafdce8f5ecf~mv2.jpg;1799ca_ab754a859a644c11b03f23e0b99327b2~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Winter Branch,1799ca_0b75c9fde82f452e94ab19ec6379fef0~mv2.jpg;1799ca_18858890335f4db9b82e76ae423be869~mv2.jpg;1799ca_3553bc088d414e7b840d19c422bfc053~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Girls just wanna have fun,1799ca_35c3e2f76efe41478ae223c6ef98cd5b~mv2.jpg;1799ca_857ac41d0c734b1d9d17fc59db8644d8~mv2.jpg;1799ca_e56886f05f2b459bbaaef358674f2d4c~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Make your mind a good place to be,1799ca_d074c25eb25c454db28c9c45901a3333~mv2.jpg;1799ca_eb2dea5c4115413c96d429bc6dc03331~mv2.jpg;1799ca_72bb6dd1589e4140b0cb59f90b9ac57f~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Brownish Flowers,1799ca_fd33167f782a4f5cb1a773d8d6babe51~mv2.jpg;1799ca_411fe90f585c4c5a8cadecf3ac1cf283~mv2.jpg;1799ca_3d96860b057046d7b5d295b1d5dde5ab~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Brownish Flower,1799ca_51288bf89cc0430686a1b63e4f6f9982~mv2.jpg;1799ca_ebe3cf6288f34ce989f2c78d073b34ed~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Blush Pink,1799ca_b0a6eeeadd924e69ab25e8a52087d06f~mv2.jpg;1799ca_85dd3ee056984a1385404edf2451ad1a~mv2.jpg;1799ca_f216ccf36ff04df1bc745faf28b84d87~mv2.jpg;1799ca_20f5d8b2920a4de693ddc6a2e6340cee~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Gallery No. 28,1799ca_cfc1db58dd9d43f385f6c08da3512baa~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Gallery No. 27,1799ca_22d240196544465cab1bf8b7a2c7fe84~mv2.jpg,,,,FALSE,PERCENT,,,,,,,
Product,Gallery No. 26,1799ca_57398ea9b8994ba48ca1004dd1e0e417~mv2.jpg,,,,FALSE,PERCENT,,,,,,,
Product,Gallery No. 25,1799ca_e9b115e1495d4768b017ac490e22748b~mv2.jpg,,,,FALSE,PERCENT,,,,,,,
Product,Gallery No. 24,1799ca_792dcada47ce480da49c323eb2dfe364~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Baby Rainbow,1799ca_e3de233db19948b18fd67b90ef7c6eef~mv2.jpg;1799ca_28363d7d633f4a74abb9d4893b7709c8~mv2.jpg;1799ca_def76ebea5a641a7ba213b232ed8cbc4~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Baby Cloud,1799ca_ce7b1e7b67244bb8b78a01f247cf40ad~mv2.jpg;1799ca_00d8f09c262847c69d8dd5a43a3a286f~mv2.jpg;1799ca_996335f182d24a60a3a3884505b9cc0a~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Baby Sun,1799ca_847e640a4654459db0fc460fe9d51e46~mv2.jpg;1799ca_51dbe3e8989f4cfea9ea793759f8c5ef~mv2.jpg;1799ca_872902a1aeb9439cbf2e2d1737bdc413~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Faded Pink,1799ca_e3063eb7569041e592474c18dd7aecf7~mv2.jpg;1799ca_403d8b8418144d4ab3aeaf4f86135fea~mv2.jpg;1799ca_6f32d6f660794cf5993ebd04d2c2a6f3~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Presentiment,1799ca_90c88b40636a410fbdfd080241fe7c7f~mv2.jpg;1799ca_27cc1de1db674d46aa683cf07cfa96be~mv2.jpg;1799ca_aa5c3d5ae3b94d76b600942122b79644~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Good Vibes Only II,1799ca_d0b5626705ac4ba897c8ee74868aa925~mv2.jpg;1799ca_867ec14042b04679a1ebd953ac6204dd~mv2.jpg;1799ca_9360be94f82142bca499da6a209a078c~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Curves on Point,1799ca_23041d11d65b46f199b65bb53c58bfc7~mv2.jpg;1799ca_2359b08d51a1414db6dc8687bbecb6ee~mv2.jpg;1799ca_e9977dce5c40482fa53ab8f360407305~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Cin Cin II,1799ca_44953791ada145e4ad1b9479321ae352~mv2.jpg;1799ca_69879fe0453f4971a7003cf459324b08~mv2.jpg;1799ca_492229962b3745e3b494be04f7bb4635~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Madonna,1799ca_fa909a77dd0d42a2803a0ffd6830a7ba~mv2.jpg;1799ca_0dac353c267547dbbe0b7fba64946545~mv2.jpg;1799ca_2fa1346b151848c2a9bcd47e275fbde6~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Gallery No. 23,1799ca_6a440ee6da324495bd71ae7fb9e7932b~mv2.jpg,,,,FALSE,PERCENT,,,,,,,
Product,Gallery No. 22,1799ca_55115b33197b42c9923e8974ec5a2ea2~mv2.jpg,,,,FALSE,PERCENT,,,,,,,
Product,You Are My Sunshine,1799ca_8dcc70640cf64a29b54abb32248bd495~mv2.jpg;1799ca_a44a360bd86648128fc66987968b023e~mv2.jpg;1799ca_bd67e2d437ac47c8a4850cfad82dfdfc~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Week Days,1799ca_86f22ce4538840c3b4fe8ebee66faa70~mv2.jpg;1799ca_c8add5c4c8a74d589d24f34bc361769e~mv2.jpg;1799ca_7d4f509480904281b42cf3d89de63631~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Baby Giraffe,1799ca_1f49f7d4cbb840abb461a16e22767736~mv2.jpg;1799ca_c814d17d1a2d4584b49e20d8e13b0954~mv2.jpg;1799ca_5fb096576f0f4b60820cb8a5476641c0~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Baby Lion,1799ca_c4e60ee19d314c748f15076e291f0e9f~mv2.jpg;1799ca_270c13d8df20418580f234ba1e97d527~mv2.jpg;1799ca_62e1cf3c3d814c0f8d65be7b7a747a8a~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Baby Bambi,1799ca_3436b74cc21e4d60b3dd0909d9c27968~mv2.jpg;1799ca_5949714131b64234969bbcddc276a213~mv2.jpg;1799ca_d6ca38cabeb641308faec705d591f7a0~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Baby Fox,1799ca_bdae02dcb001486bb12ad2786dff52a5~mv2.jpg;1799ca_8e19346e361a4e1aab724e6a527cd16d~mv2.jpg;1799ca_91effc4d24294b44ac281e1dc5e286b8~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,ABCD Colorful,1799ca_9c98e5175aa54c3c9c5c81b8b52597e2~mv2.jpg;1799ca_2109bbed25da4b67adb952bb0cf034e7~mv2.jpg;1799ca_a8f164b19d90422684f6ea67362b3a16~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Gallery No. 21,1799ca_0e00f3e9eda240948d1bead9e36ea82e~mv2.jpg,,,,FALSE,PERCENT,,,,,,,
Product,Cafe 1928,1799ca_44e96dc3dff044c3a4c6d0c58ebe6046~mv2.jpg;1799ca_1eb3899b8e5b41da9a231768d96eefe0~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Artist and His Model,1799ca_827a53d523bb41b1b55faccdf013cd3e~mv2.jpg;1799ca_98848ea5e0d84ae3b1bf2f6f6586a9f3~mv2.jpg;1799ca_933207d93a97408484f3188fc29514e3~mv2.jpg;1799ca_f9c7eb76bb4f4c1182740b6bb93a1fa5~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Woman with a Hat  by Matisse,1799ca_0259f741a3704d66ae740fed52089b25~mv2.jpg;1799ca_90cc632dff7a405caddbbe79fd137720~mv2.jpg;1799ca_80b597e52e8544b0acfcd976116ef34d~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,"Flower Market, London",1799ca_2d56e98fd64b46f7be4ed543c784e70b~mv2.jpg;1799ca_c46ea819fe6d4381932e3724f39f3218~mv2.jpg;1799ca_b60120213dbc447183089cf57ed2e874~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Two Nudes In A Room,1799ca_6890c0132d524037898fd4f4eeb94518~mv2.jpg;1799ca_c9bdbfff868f48529758ed80fca6524c~mv2.jpg;1799ca_ba9961f5d39d4ab6a8341f2ebf756fed~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Smoking Hot,1799ca_99aa5cd9654f432796084d3c0b16ebb5~mv2.jpg;1799ca_56dd7d5fb2a94f80bbccab84688ed803~mv2.jpg;1799ca_566a4aa903384465ae698792888a1ebf~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,"Green Bay, Wisconsin",1799ca_c41230da17364d7080258e48cb959232~mv2.jpg;1799ca_5638de9f51534e1b9f8108d68ca77cdb~mv2.jpg;1799ca_89d1539c51f041348d73d59dfc1f9137~mv2.jpg;1799ca_a35e5531b19a4b7aa93d133e0b924ffe~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Amalfi Coast Abstract,1799ca_ab0b400d088a4ab7820e9323f29820c2~mv2.jpg;1799ca_f2430e935330444d94d22c50f1d515a9~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Two Birds,1799ca_4d8d12d177b94bd480a188c26e238741~mv2.jpg;1799ca_6a6ed54bb50848488e745893f93a38d0~mv2.jpg;1799ca_1e774e0b9c4c44389e0ecc4f957d7003~mv2.jpg;1799ca_8551ffe21b094e519259294a3cbf7f58~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Capri Abstract,1799ca_86d4a6c0e8a94edcbfff8bafae274b49~mv2.jpg;1799ca_3688a19b53424d32b754682d46e18afb~mv2.jpg;1799ca_d77523309fa940c5994e31a91aa77bbe~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,La Dolce Vita II,1799ca_1f69496544b148778dd0133859b8c86e~mv2.jpg;1799ca_01d4973745f94c9ab812dc33f4754b44~mv2.jpg;1799ca_897caf1ff855449cbd4e1b30ddc654ae~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Strawberry,1799ca_010efe0aa1ae491dbd3d36b4cc43d1ee~mv2.jpg;1799ca_8fbc0c7f8d74455b95a838cd1b1cf8cc~mv2.jpg;1799ca_256e662bce7f41ba9a5cfeb0b1e1ea63~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Nine Strawberries,1799ca_4ff00212dd014ff59fd883d352648a42~mv2.jpg;1799ca_9d9793e9cc2e4aedb8bc7b78ebee8209~mv2.jpg;1799ca_ae7b556599b345319be9ed82f923ab1a~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,ברכת הבית,1799ca_6b25a5d46d6541cda3e8f4838c888481~mv2.jpg;1799ca_81e515b4291842778ffe1c8d543ec868~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Cheers,1799ca_bca2e5af95e84c33995caa9397b4ff64~mv2.jpg;1799ca_a406da751d734fb3852aef0a2cbb8a33~mv2.jpg;1799ca_bdeb0f720a654b00bdaeda8340ce2209~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,"Flower Market, Manchester",1799ca_6d8495c16d934b058993fa0943b67fe7~mv2.jpg;1799ca_78cd897ec6ed4cc2a07dad4b2d33f9fb~mv2.jpg;1799ca_f46fa8cfcc484b61a0db8b8843702096~mv2.jpg;1799ca_57539cd2fd2f4d7cbbc9b474855e44bc~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Red Flowers In A Blue Vase,1799ca_6fca30851ac643a0bedf4913e5712cdb~mv2.jpg;1799ca_68036405297544b3913cc03a89cdde37~mv2.jpg;1799ca_9da828968ebf4c5a92a8765a9d554c19~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Back Nude,1799ca_99338dfe17644412a55a5592a5782406~mv2.jpg;1799ca_d6481842c7bf4798bf920c19b9e44476~mv2.jpg;1799ca_7ce3e36c08704316a8dbe845c87819b1~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Two–masted Schooner with Dory,1799ca_471bdf8ed0c44f7ba7c4a9ef42d82d7d~mv2.jpg;1799ca_7631dbdb4af144aca9b4e43dd0faff88~mv2.jpg;1799ca_db26ff31eb584e57a861ba75d09b0763~mv2.jpg;1799ca_f0acf6be3fc84b60bd4e042168bef8ad~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Dance Training By Kirchner,1799ca_a78c2bfc920b4e71804dca70cdcc9e32~mv2.jpg;1799ca_087ff259e1154a48a93112d03e385480~mv2.jpg;1799ca_f73256390b034fcf808b7f909b915e26~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Moet In The Bed,1799ca_c5e2afbef002406390d5e1fa4de3206a~mv2.jpg;1799ca_daef2da74e4c4df4b74f3bb0c5b3c06f~mv2.jpg;1799ca_16420f6d997140ddb1218f085ed08075~mv2.jpg;1799ca_fdfc0ee640c2485687dc7db9196f515b~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Woman In A Purple Coat,1799ca_736e19cf233a427e9e5ff6a78b92b12d~mv2.jpg;1799ca_bac8faa6d2f64087baaa7b5be51ed639~mv2.jpg;1799ca_eab85d110b3945f294b928d1de85a478~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Seaside 012,1799ca_9a177a9e4af44ba8ae701b928f4e6f98~mv2.jpg;1799ca_56e2caff944442b78128c17ffef0f15e~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Seaside 011,1799ca_764d08f6699d4b2997cc1ddfed021d3a~mv2.jpg;1799ca_1b87e70930c74f4d828580638ea85b0f~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Seaside 010,1799ca_a27e0bf1cfcf43918807a7dd6b67c804~mv2.jpg;1799ca_e2d2f9a61ba4440cb6f538128f787910~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Seaside 009,1799ca_f10f457bc2c1465d93241200a727ce33~mv2.jpg;1799ca_c9ec3d593ea444b09c047973e3ae00f5~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Seaside 008,1799ca_cbcfdf27e654474387b8cdb904fde4b8~mv2.jpg;1799ca_30b28a8a167b4ab99457358412847dae~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Express Fee,1799ca_f30ddc76dc814351932559ab8aadc7de~mv2.png,,,,TRUE,PERCENT,,,,,,,
Product,Relax,1799ca_4b80a3fe6b0a49b4bb4b206d3fba418f~mv2.jpg;1799ca_f6e56d5f566c4f359e562a344eaa3e54~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Seaside Beach Club I,1799ca_f8c174822a29441888851de95fde6f0b~mv2.jpg;1799ca_8452230656104ef2a1844fedcad30370~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Seaside Beach Club,1799ca_0ba522bb666b450d8978a7d600a2a9d5~mv2.jpg;1799ca_bf1f63aa85f846babf28d04fa1691803~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Pura Vida #01,1799ca_48c4a20d62b74b028173af3b7fa49587~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Pura Vida #010,1799ca_515e1cc3b4784cd39a66e30ace232730~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Pura Vida #009,1799ca_b6a64b809a5548c2993cf6c71bd3ce84~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Pura Vida #008,1799ca_c5985c7f154742bfa6c28e90ad87dab9~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Pura Vida #007,1799ca_c628cc434181437db3bc2f0581a251e8~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Pura Vida #006,1799ca_bc24141984694048bb59255928a4b210~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Pura Vida #005,1799ca_8c2defd3eba84637b537071f84d94948~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Pura Vida #002,1799ca_2a62f25ab87542b7bffaba768ae856c7~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Pura Vida #003,1799ca_a994db9306234a9b9394c7ee65067884~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Pura Vida #004,1799ca_44a070b0bba1405ba26bfd926c680758~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Pura Vida #001,1799ca_a8f671cac99c43148a68c09d97c1a317~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Yves Klein,1799ca_b5f9bfda305546e0ba49504120b632f3~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Les Fleurs #006,1799ca_2b8fc67d51724b1fb175ea222c85c62c~mv2.jpg;1799ca_deb0856cf14748ea8cb53a4c3e527d22~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Les Fleurs #005,1799ca_242515e44fc1497bb13defdd8e1c11c2~mv2.jpg;1799ca_386d2a96630a4c4e88a49d220ba418f2~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Les Fleurs #004,1799ca_930cf32e1161480095c896efb03cc28d~mv2.jpg;1799ca_eb5045782b7f4076b5bc58010cd1ff5f~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Les Fleurs #003,1799ca_8f361b3b790940adb6e73162d043bf41~mv2.jpg;1799ca_f16babb1903346569adfbae018a08140~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Les Fleurs #002,1799ca_18adfeeb295142a88a6744b8aa81fffa~mv2.jpg;1799ca_ec995ca362034cc4a4f2e3e744afb3da~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
